datetime|long|data,lat|double|data,lon|double|data
1232224254,47.6702833333333,-122.10785
1232224255,47.6701166666667,-122.107933333333
1232224256,47.66995,-122.10805
1232224257,47.6697833333333,-122.10815
1232224258,47.6696166666667,-122.108266666667
1232224259,47.66945,-122.10835
1232224260,47.6692833333333,-122.108466666667
1232224261,47.6691166666667,-122.108566666667
1232224262,47.66895,-122.108683333333
1232224263,47.6687833333333,-122.108816666667
1232224264,47.6686166666667,-122.108983333333
1232224265,47.6684666666667,-122.109183333333
1232224266,47.6683166666667,-122.109383333333
1232224267,47.6681833333333,-122.109633333333
1232224268,47.66805,-122.109883333333
1232224269,47.6679166666667,-122.11015
1232224270,47.6677833333333,-122.1104
1232224271,47.6676666666667,-122.110683333333
1232224272,47.66755,-122.110966666667
1232224273,47.66745,-122.111266666667
1232224274,47.6673666666667,-122.111583333333
1232224275,47.6673,-122.1119
1232224276,47.6672333333333,-122.112233333333
1232224277,47.6672,-122.112566666667
1232224278,47.6671666666667,-122.112933333333
1232224279,47.66715,-122.113283333333
1232224280,47.66715,-122.11365
1232224281,47.66715,-122.114016666667
1232224282,47.66715,-122.1144
1232224283,47.66715,-122.114783333333
1232224284,47.6671666666667,-122.11515
1232224285,47.6671666666667,-122.115516666667
1232224286,47.6671666666667,-122.1159
1232224287,47.6671666666667,-122.116283333333
1232224288,47.6671666666667,-122.116683333333
1232224289,47.6671833333333,-122.11705
1232224290,47.6671833333333,-122.117416666667
1232224291,47.6671833333333,-122.1178
1232224292,47.6671833333333,-122.118166666667
1232224293,47.6671833333333,-122.118566666667
1232224294,47.6672,-122.11895
1232224295,47.6672,-122.119316666667
1232224296,47.6672,-122.1197
1232224297,47.6672,-122.120066666667
1232224298,47.6672,-122.12045
1232224299,47.6672,-122.120833333333
1232224300,47.6672166666667,-122.1212
1232224301,47.6672166666667,-122.121566666667
1232224302,47.6672166666667,-122.121933333333
1232224303,47.6672166666667,-122.1223
1232224304,47.6672333333333,-122.122666666667
1232224305,47.6672333333333,-122.123033333333
1232224306,47.66725,-122.1234
1232224307,47.6672666666667,-122.123783333333
1232224308,47.6672833333333,-122.124133333333
1232224309,47.6673,-122.1245
1232224310,47.6673166666667,-122.12485
1232224311,47.6673166666667,-122.125216666667
1232224312,47.6673166666667,-122.125566666667
1232224313,47.6673166666667,-122.1259
1232224314,47.6673,-122.126266666667
1232224315,47.6672833333333,-122.126616666667
1232224316,47.66725,-122.126966666667
1232224317,47.6672,-122.1273
1232224318,47.66715,-122.127633333333
1232224319,47.6671,-122.127983333333
1232224320,47.6670333333333,-122.128316666667
1232224321,47.66695,-122.128633333333
1232224322,47.6668666666667,-122.12895
1232224323,47.6667833333333,-122.129266666667
1232224324,47.6666833333333,-122.129566666667
1232224325,47.6665833333333,-122.129866666667
1232224326,47.6664833333333,-122.13015
1232224327,47.6663666666667,-122.130433333333
1232224328,47.66625,-122.130683333333
1232224329,47.6661333333333,-122.130966666667
1232224330,47.6660166666667,-122.131216666667
1232224331,47.6658833333333,-122.13145
1232224332,47.66575,-122.131683333333
1232224333,47.6656,-122.131916666667
1232224334,47.6654666666667,-122.132133333333
1232224335,47.6653,-122.132316666667
1232224336,47.66515,-122.132533333333
1232224337,47.665,-122.132716666667
1232224338,47.66485,-122.132883333333
1232224339,47.6647,-122.133033333333
1232224340,47.6645666666667,-122.133183333333
1232224341,47.6644166666667,-122.133316666667
1232224342,47.6642833333333,-122.133466666667
1232224343,47.6641333333333,-122.1336
1232224344,47.6639666666667,-122.133716666667
1232224345,47.6638,-122.13385
1232224346,47.66365,-122.13395
1232224347,47.6634833333333,-122.134066666667
1232224348,47.6633,-122.13415
1232224349,47.6631333333333,-122.13425
1232224350,47.6629666666667,-122.13435
1232224351,47.6627833333333,-122.134433333333
1232224352,47.6626,-122.134533333333
1232224353,47.6624,-122.134633333333
1232224354,47.6622166666667,-122.134733333333
1232224355,47.6620333333333,-122.134833333333
1232224356,47.6618333333333,-122.134933333333
1232224357,47.6616333333333,-122.135033333333
1232224358,47.6614333333333,-122.135133333333
1232224359,47.6612333333333,-122.135233333333
1232224360,47.6610333333333,-122.13535
1232224361,47.66085,-122.135466666667
1232224362,47.66065,-122.135583333333
1232224363,47.6604333333333,-122.135716666667
1232224364,47.6602333333333,-122.135833333333
1232224365,47.6600166666667,-122.135966666667
1232224366,47.6598166666667,-122.136083333333
1232224367,47.6596166666667,-122.1362
1232224368,47.6594,-122.136316666667
1232224369,47.6592,-122.136433333333
1232224370,47.6589833333333,-122.136533333333
1232224371,47.6587833333333,-122.13665
1232224372,47.6585666666667,-122.13675
1232224373,47.6583666666667,-122.136866666667
1232224374,47.6581666666667,-122.136983333333
1232224375,47.6579666666667,-122.1371
1232224376,47.6577833333333,-122.137216666667
1232224377,47.6575833333333,-122.137333333333
1232224378,47.6574,-122.137433333333
1232224379,47.6572166666667,-122.13755
1232224380,47.6570333333333,-122.13765
1232224381,47.6568333333333,-122.137766666667
1232224382,47.6566666666667,-122.137866666667
1232224383,47.6564833333333,-122.137966666667
1232224384,47.6563,-122.138066666667
1232224385,47.6561166666667,-122.138166666667
1232224386,47.65595,-122.138266666667
1232224387,47.6557833333333,-122.138366666667
1232224388,47.6556166666667,-122.138466666667
1232224389,47.65545,-122.13855
1232224390,47.6553,-122.138633333333
1232224391,47.65515,-122.138716666667
1232224392,47.6550166666667,-122.138783333333
1232224393,47.6548833333333,-122.138866666667
1232224394,47.6547666666667,-122.138933333333
1232224395,47.6546666666667,-122.139
1232224396,47.6545833333333,-122.139033333333
1232224397,47.6545333333333,-122.139033333333
1232224398,47.6544666666667,-122.139
1232224399,47.6544333333333,-122.138916666667
1232224400,47.6544166666667,-122.1388
1232224401,47.6544,-122.138666666667
1232224402,47.6543833333333,-122.138516666667
1232224403,47.6543666666667,-122.138333333333
1232224404,47.65435,-122.138166666667
1232224405,47.6543166666667,-122.13795
1232224406,47.6543,-122.13775
1232224407,47.6542666666667,-122.137533333333
1232224408,47.65425,-122.1373
1232224409,47.6542166666667,-122.137083333333
1232224410,47.6542,-122.13685
1232224411,47.6541666666667,-122.136616666667
1232224412,47.6541333333333,-122.136383333333
1232224413,47.6541166666667,-122.13615
1232224414,47.6541,-122.135933333333
1232224415,47.6540833333333,-122.1357
1232224416,47.65405,-122.135483333333
1232224417,47.6540333333333,-122.135283333333
1232224418,47.6540166666667,-122.135066666667
1232224419,47.654,-122.13485
1232224420,47.654,-122.13465
1232224421,47.6539833333333,-122.134466666667
1232224422,47.6539833333333,-122.13425
1232224423,47.6539833333333,-122.13405
1232224424,47.654,-122.13385
1232224425,47.6540166666667,-122.133633333333
1232224426,47.6540333333333,-122.133416666667
1232224427,47.6540666666667,-122.133216666667
1232224428,47.6540833333333,-122.133016666667
1232224429,47.6541,-122.132816666667
1232224430,47.6541166666667,-122.132616666667
1232224431,47.6541333333333,-122.132416666667
1232224432,47.6541666666667,-122.132216666667
1232224433,47.6541833333333,-122.132033333333
1232224434,47.6542166666667,-122.131816666667
1232224435,47.6542333333333,-122.1316
1232224436,47.6542666666667,-122.1314
1232224437,47.6542833333333,-122.131183333333
1232224438,47.6543166666667,-122.130966666667
1232224439,47.6543333333333,-122.13075
1232224440,47.65435,-122.130533333333
1232224441,47.6543833333333,-122.130333333333
1232224442,47.6544,-122.130133333333
1232224443,47.6544166666667,-122.129916666667
1232224444,47.65445,-122.129716666667
1232224445,47.6544666666667,-122.129516666667
1232224446,47.6544833333333,-122.1293
1232224447,47.6545166666667,-122.129083333333
1232224448,47.6545333333333,-122.128883333333
1232224449,47.6545666666667,-122.128683333333
1232224450,47.6545833333333,-122.128483333333
1232224451,47.6546166666667,-122.128266666667
1232224452,47.6546333333333,-122.12805
1232224453,47.6546666666667,-122.127833333333
1232224454,47.6546833333333,-122.127633333333
1232224455,47.6547,-122.127466666667
1232224456,47.6547166666667,-122.127283333333
1232224457,47.6547666666667,-122.127116666667
1232224458,47.6548166666667,-122.126966666667
1232224459,47.6548833333333,-122.1268
1232224460,47.65495,-122.12665
1232224461,47.6550333333333,-122.126483333333
1232224462,47.6551166666667,-122.126316666667
1232224463,47.6552,-122.12615
1232224464,47.6553,-122.126
1232224465,47.6553833333333,-122.125816666667
1232224466,47.6554666666667,-122.12565
1232224467,47.6555666666667,-122.125466666667
1232224468,47.6556666666667,-122.125283333333
1232224469,47.65575,-122.125116666667
1232224470,47.65585,-122.124916666667
1232224471,47.6559333333333,-122.124766666667
1232224472,47.6560166666667,-122.124583333333
1232224473,47.6561166666667,-122.124433333333
1232224474,47.6562,-122.124283333333
1232224475,47.6562833333333,-122.12415
1232224476,47.65635,-122.124016666667
1232224477,47.65645,-122.1239
1232224478,47.6565333333333,-122.123783333333
1232224479,47.6566166666667,-122.123666666667
1232224480,47.6567,-122.12355
1232224481,47.6568,-122.123416666667
1232224482,47.6568833333333,-122.1233
1232224483,47.6569666666667,-122.123166666667
1232224484,47.6570333333333,-122.123016666667
1232224485,47.6571166666667,-122.122866666667
1232224486,47.6571833333333,-122.122733333333
1232224487,47.65725,-122.122566666667
1232224488,47.6573,-122.1224
1232224489,47.6573666666667,-122.12225
1232224490,47.6574333333333,-122.122083333333
1232224491,47.6575,-122.12195
1232224492,47.65755,-122.121816666667
1232224493,47.6576,-122.121666666667
1232224494,47.65765,-122.121566666667
1232224495,47.6577,-122.121466666667
1232224496,47.6577333333333,-122.121383333333
1232224497,47.65775,-122.1213
1232224498,47.65775,-122.121233333333
1232224499,47.6577166666667,-122.121166666667
1232224500,47.65765,-122.1211
1232224501,47.6575833333333,-122.121033333333
1232224502,47.6575166666667,-122.12095
1232224503,47.6574166666667,-122.12085
1232224504,47.6573166666667,-122.12075
1232224505,47.6572166666667,-122.120616666667
1232224506,47.6571166666667,-122.1205
1232224507,47.6569833333333,-122.120383333333
1232224508,47.6568666666667,-122.120233333333
1232224509,47.6567333333333,-122.1201
1232224510,47.6566,-122.119966666667
1232224511,47.6564833333333,-122.119833333333
1232224512,47.65635,-122.119683333333
1232224513,47.6562166666667,-122.11955
1232224514,47.6560833333333,-122.1194
1232224515,47.65595,-122.119266666667
1232224516,47.6558166666667,-122.119133333333
1232224517,47.6556833333333,-122.118983333333
1232224518,47.65555,-122.11885
1232224519,47.6554166666667,-122.1187
1232224520,47.6552833333333,-122.118566666667
1232224521,47.65515,-122.118433333333
1232224522,47.6550166666667,-122.118316666667
1232224523,47.6548833333333,-122.118183333333
1232224524,47.65475,-122.118066666667
1232224525,47.6546166666667,-122.11795
1232224526,47.6544666666667,-122.117833333333
1232224527,47.6543166666667,-122.117733333333
1232224528,47.6541666666667,-122.11765
1232224529,47.6540333333333,-122.11755
1232224530,47.6538833333333,-122.117483333333
1232224531,47.6537333333333,-122.1174
1232224532,47.6535666666667,-122.117316666667
1232224533,47.6534166666667,-122.117266666667
1232224534,47.65325,-122.117216666667
1232224535,47.6530833333333,-122.117166666667
1232224536,47.6529333333333,-122.117133333333
1232224537,47.6527666666667,-122.1171
1232224538,47.6526,-122.11705
1232224539,47.6524333333333,-122.117033333333
1232224540,47.6522666666667,-122.117
1232224541,47.6521166666667,-122.116966666667
1232224542,47.6519666666667,-122.11695
1232224543,47.6518333333333,-122.1169
1232224544,47.6517166666667,-122.116866666667
1232224545,47.6516333333333,-122.11685
1232224546,47.65155,-122.116816666667
1232224547,47.6514833333333,-122.1168
1232224548,47.6514666666667,-122.1168
1232224549,47.65145,-122.1168
1232224550,47.65145,-122.1168
1232224551,47.65145,-122.1168
1232224552,47.65145,-122.1168
1232224553,47.65145,-122.1168
1232224554,47.65145,-122.1168
1232224555,47.6514333333333,-122.1168
1232224556,47.6513833333333,-122.1168
1232224557,47.6513333333333,-122.116783333333
1232224558,47.6512833333333,-122.116766666667
1232224559,47.6512,-122.11675
1232224560,47.6511333333333,-122.116733333333
1232224561,47.6510666666667,-122.116716666667
1232224562,47.6510166666667,-122.116683333333
1232224563,47.6509666666667,-122.11665
1232224564,47.6509166666667,-122.1166
1232224565,47.6509,-122.116516666667
1232224566,47.6508833333333,-122.1164
1232224567,47.65085,-122.116283333333
1232224568,47.6508166666667,-122.1162
1232224569,47.65075,-122.1161
1232224570,47.6506833333333,-122.115983333333
1232224571,47.6506166666667,-122.115866666667
1232224572,47.6505666666667,-122.115733333333
1232224573,47.6505,-122.115583333333
1232224574,47.6504333333333,-122.115433333333
1232224575,47.6503833333333,-122.11525
1232224576,47.6503333333333,-122.115066666667
1232224577,47.6503,-122.114883333333
1232224578,47.65025,-122.1147
1232224579,47.6502,-122.1145
1232224580,47.65015,-122.1143
1232224581,47.6501166666667,-122.114083333333
1232224582,47.6500666666667,-122.113883333333
1232224583,47.6500166666667,-122.1137
1232224584,47.6499666666667,-122.113483333333
1232224585,47.6499333333333,-122.113266666667
1232224586,47.6498833333333,-122.113066666667
1232224587,47.6498333333333,-122.112866666667
1232224588,47.6498,-122.112666666667
1232224589,47.64975,-122.112483333333
1232224590,47.6497,-122.112283333333
1232224591,47.6496666666667,-122.1121
1232224592,47.6496333333333,-122.1119
1232224593,47.6495833333333,-122.111716666667
1232224594,47.64955,-122.11155
1232224595,47.6495,-122.111366666667
1232224596,47.6494666666667,-122.1112
1232224597,47.6494333333333,-122.111016666667
1232224598,47.6493833333333,-122.110833333333
1232224599,47.64935,-122.110666666667
1232224600,47.6493,-122.110483333333
1232224601,47.64925,-122.110316666667
1232224602,47.6492,-122.11015
1232224603,47.6491333333333,-122.11
1232224604,47.6490666666667,-122.109833333333
1232224605,47.649,-122.109666666667
1232224606,47.6489166666667,-122.1095
1232224607,47.6488333333333,-122.10935
1232224608,47.6487333333333,-122.1092
1232224609,47.64865,-122.109066666667
1232224610,47.6485333333333,-122.108916666667
1232224611,47.6484333333333,-122.108816666667
1232224612,47.6483166666667,-122.1087
1232224613,47.6482166666667,-122.1086
1232224614,47.6481,-122.1085
1232224615,47.6479833333333,-122.1084
1232224616,47.6478666666667,-122.108333333333
1232224617,47.6477333333333,-122.108266666667
1232224618,47.6476166666667,-122.108216666667
1232224619,47.6475,-122.108183333333
1232224620,47.6473833333333,-122.108133333333
1232224621,47.64725,-122.108116666667
1232224622,47.6471333333333,-122.108083333333
1232224623,47.6470166666667,-122.10805
1232224624,47.6469,-122.108016666667
1232224625,47.6467833333333,-122.108
1232224626,47.6466666666667,-122.107983333333
1232224627,47.64655,-122.10795
1232224628,47.64645,-122.107933333333
1232224629,47.6463333333333,-122.107916666667
1232224630,47.6462333333333,-122.1079
1232224631,47.6461166666667,-122.107866666667
1232224632,47.646,-122.107866666667
1232224633,47.6458666666667,-122.107833333333
1232224634,47.64575,-122.107816666667
1232224635,47.6456333333333,-122.107783333333
1232224636,47.6455,-122.10775
1232224637,47.6453833333333,-122.107733333333
1232224638,47.64525,-122.107716666667
1232224639,47.6451166666667,-122.107683333333
1232224640,47.645,-122.107666666667
1232224641,47.6448666666667,-122.107633333333
1232224642,47.64475,-122.1076
1232224643,47.6446333333333,-122.107566666667
1232224644,47.6445166666667,-122.107483333333
1232224645,47.6444166666667,-122.107383333333
1232224646,47.6443166666667,-122.107266666667
1232224647,47.6442166666667,-122.107116666667
1232224648,47.6441333333333,-122.106983333333
1232224649,47.64405,-122.10685
1232224650,47.6439666666667,-122.106733333333
1232224651,47.6438833333333,-122.1066
1232224652,47.6438333333333,-122.1065
1232224653,47.6437666666667,-122.1064
1232224654,47.6437,-122.1063
1232224655,47.6436333333333,-122.106183333333
1232224656,47.64355,-122.10605
1232224657,47.6434666666667,-122.105933333333
1232224658,47.6433833333333,-122.1058
1232224659,47.6432833333333,-122.10565
1232224660,47.6432,-122.1055
1232224661,47.6431,-122.10535
1232224662,47.643,-122.1052
1232224663,47.6429,-122.105066666667
1232224664,47.6428166666667,-122.104933333333
1232224665,47.6427333333333,-122.1048
1232224666,47.6426666666667,-122.104683333333
1232224667,47.6426166666667,-122.1046
1232224668,47.64255,-122.104516666667
1232224669,47.6425,-122.104433333333
1232224670,47.64245,-122.104366666667
1232224671,47.6424166666667,-122.104283333333
1232224672,47.6423666666667,-122.104216666667
1232224673,47.6423333333333,-122.104166666667
1232224674,47.6423,-122.104116666667
1232224675,47.6422666666667,-122.104066666667
1232224676,47.6422333333333,-122.104016666667
1232224677,47.6421833333333,-122.10395
1232224678,47.6421333333333,-122.103866666667
1232224679,47.6420666666667,-122.103766666667
1232224680,47.6420166666667,-122.103666666667
1232224681,47.64195,-122.103566666667
1232224682,47.6418833333333,-122.10345
1232224683,47.6418166666667,-122.103333333333
1232224684,47.6417333333333,-122.103233333333
1232224685,47.6416666666667,-122.103116666667
1232224686,47.6415833333333,-122.102983333333
1232224687,47.6415,-122.102866666667
1232224688,47.6414166666667,-122.102716666667
1232224689,47.6413166666667,-122.102583333333
1232224690,47.6412333333333,-122.102416666667
1232224691,47.6411333333333,-122.102266666667
1232224692,47.64105,-122.102083333333
1232224693,47.6409666666667,-122.101916666667
1232224694,47.6408833333333,-122.10175
1232224695,47.6408,-122.101583333333
1232224696,47.6407166666667,-122.101416666667
1232224697,47.64065,-122.10125
1232224698,47.6405666666667,-122.1011
1232224699,47.6405,-122.10095
1232224700,47.6404333333333,-122.100816666667
1232224701,47.6403666666667,-122.100683333333
1232224702,47.6403166666667,-122.100566666667
1232224703,47.6402666666667,-122.10045
1232224704,47.6402166666667,-122.10035
1232224705,47.6401666666667,-122.10025
1232224706,47.6401,-122.100133333333
1232224707,47.6400333333333,-122.1
1232224708,47.6399833333333,-122.099866666667
1232224709,47.6399,-122.099733333333
1232224710,47.6398333333333,-122.099583333333
1232224711,47.6397666666667,-122.099416666667
1232224712,47.6396833333333,-122.099266666667
1232224713,47.6396,-122.099083333333
1232224714,47.6395166666667,-122.098916666667
1232224715,47.6394333333333,-122.09875
1232224716,47.63935,-122.098566666667
1232224717,47.63925,-122.0984
1232224718,47.6391666666667,-122.098233333333
1232224719,47.6390666666667,-122.09805
1232224720,47.6389833333333,-122.0979
1232224721,47.6388833333333,-122.097733333333
1232224722,47.6388,-122.09755
1232224723,47.6387,-122.097383333333
1232224724,47.6386,-122.097216666667
1232224725,47.6385,-122.09705
1232224726,47.6384,-122.096883333333
1232224727,47.6383166666667,-122.096716666667
1232224728,47.6382166666667,-122.09655
1232224729,47.6381166666667,-122.096383333333
1232224730,47.6380166666667,-122.096216666667
1232224731,47.6379166666667,-122.09605
1232224732,47.6378166666667,-122.095883333333
1232224733,47.6377166666667,-122.095716666667
1232224734,47.6376166666667,-122.09555
1232224735,47.6375166666667,-122.095366666667
1232224736,47.6374166666667,-122.095183333333
1232224737,47.6373,-122.095016666667
1232224738,47.6372,-122.094833333333
1232224739,47.6371,-122.094666666667
1232224740,47.637,-122.094483333333
1232224741,47.6368833333333,-122.094316666667
1232224742,47.6367666666667,-122.094166666667
1232224743,47.63665,-122.094
1232224744,47.6365333333333,-122.09385
1232224745,47.6364166666667,-122.0937
1232224746,47.6362833333333,-122.093566666667
1232224747,47.63615,-122.093416666667
1232224748,47.6360333333333,-122.093283333333
1232224749,47.6359,-122.09315
1232224750,47.6357833333333,-122.093016666667
1232224751,47.63565,-122.092883333333
1232224752,47.6355166666667,-122.09275
1232224753,47.6353833333333,-122.092616666667
1232224754,47.6352666666667,-122.092466666667
1232224755,47.6351333333333,-122.092333333333
1232224756,47.635,-122.0922
1232224757,47.6348666666667,-122.09205
1232224758,47.63475,-122.091916666667
1232224759,47.6346166666667,-122.091766666667
1232224760,47.6344833333333,-122.091633333333
1232224761,47.63435,-122.0915
1232224762,47.6342166666667,-122.091366666667
1232224763,47.6341,-122.091216666667
1232224764,47.6339666666667,-122.091066666667
1232224765,47.6338333333333,-122.090933333333
1232224766,47.6337,-122.0908
1232224767,47.6335666666667,-122.090666666667
1232224768,47.6334333333333,-122.090516666667
1232224769,47.6333166666667,-122.090383333333
